统一社会信用代码,公司名称,企业标准名,申请号,专利名称,申请年份,IPC主分类号,申请人,主导申请人名称,当前权利人,匹配方式,匹配置信度,是否人工复核,人工复核原因,主匹配企业,主匹配企业信用代码,专利类型,申请人城市,IPC分类号,是否产学研联合申请,合作关系五分类,多申请人标记,专利表统一社会信用代码
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110067808.1,用于利用视觉标记进行监视的系统和方法,2014,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110067820.2,用于利用视觉标记进行监视的系统和方法,2014,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110103795.9,用于飞行模拟的系统和方法,2014,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10; G09B9/48,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110709937.6,载运工具高度限制和控制,2014,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110067486.0,用于利用视觉标记进行监视的系统和方法,2014,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110393178.7,用于确定沿边界的飞行限制区的方法,2015,G08G5/00,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G08G5/00; G05D1/02; G05D1/10; B64C39/02; B64D47/08,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110793201.1,无人机自动停桨控制系统、控制方法及无人机,2015,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110800387.9,一种无人机第一视角飞行的控制方法及系统、智能眼镜,2016,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202011097442.4,控制方法、控制设备和无人机,2016,G05D1/00,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/00; G05D1/04; G05D1/08; G05D13/62; G05D13/66,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202011464102.0,无人机及其控制方法,2016,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110169187.8,飞行控制方法和装置,2016,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202011528344.1,地面形态检测方法、系统和无人机,2017,G01C11/02,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G01C11/02; G01C11/08; G01C11/34; G01B11/30; G01B11/00; G05D1/04,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110591662.0,用于控制无人机的方法和装置及无人机系统,2017,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202111153208.3,无人机及返航控制方法、终端、系统和机器可读存储介质,2017,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110606496.7,用于控制无人机的方法和装置及无人机系统,2017,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110425837.0,拍摄控制方法及装置,2017,H04N5/232,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N5/232; G06K9/00; B64C39/02; B64D47/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110645107.1,一种图像处理方法、无人机及系统,2017,H04N5/232,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N5/232; B64C39/02; B64D47/08; G06K9/00; G06K9/62; G06V20/13,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110426766.6,拍摄控制方法及装置,2017,H04N5/232,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N5/232; G06K9/00; B64C39/02; B64D47/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110836717.X,无人机的无线合规实现方法、无人机、终端设备及系统,2017,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110214075.X,检测光伏板的方法、设备及无人机,2017,H02S50/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H02S50/10; G06T7/00; G06T7/70; G05D1/10; G01N21/88; B64C39/02,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202111254369.1,无人机手掌降落的控制方法及无人机,2017,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202110960187.X,无人机智能跟随目标确定方法、无人机和遥控器,2017,G06K9/32,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G06K9/32; G06K9/62; G06N3/04; G06N3/08; G06V10/764; G06V20/13; G06V20/17,0,无跨主体合作,否,91440300306077254B
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202111061018.9,智能眼镜及其控制云台的方法、云台、控制方法和无人机,2017,G05D1/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110397895.7,无人机、遥控器及其控制方法、遥控系统,2017,H04W36/00,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04W36/00; H04W36/14; H04W36/16; H04W36/30; H04W36/36; H04W76/16; H04W88/06; B64C39/02; G05D1/00,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202111169178.5,终端设备及其控制方法、无人机及其控制方法和控制设备,2017,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202110425831.3,拍摄控制方法及装置,2017,H04N5/232,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,H04N5/232; G06K9/00; B64C39/02; B64D47/08; G05D1/10,0,无跨主体合作,否,914403007954257495
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN201880094799.1,无人机降落方法、装置及无人机,2018,G05D1/10,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G05D1/10,0,无跨主体合作,否,91440300306077254B
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN201880096593.2,距离测量方法以及设备,2018,G01C11/08,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G01C11/08; G05D1/10,0,无跨主体合作,否,914403007954257495
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN202111075076.7,一种深度图处理方法、装置和无人机,2018,G01C11/04,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G01C11/04; H04N13/239; G06T1/20; G06T7/55; G06T7/73,0,无跨主体合作,否,91440300306077254B
91440300306077254B,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,CN201811580979.9,一种目标距离估计方法、装置及无人机,2018,G06T7/70,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,深圳市道通智能航空技术股份有限公司,信用代码直连,1.0,否,,深圳市道通智能航空技术股份有限公司,91440300306077254B,发明申请,深圳,G06T7/70; G01C21/16,0,无跨主体合作,否,91440300306077254B
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202010667247.4,用于遛宠物的系统和方法,2014,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10; A01K15/02; A01K27/00; A01K29/00; G01S13/93,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN201911078462.4,一种飞行指示方法、装置及飞行器,2014,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202010485813.X,识别或检测障碍物的设备和方法,2015,B60T7/12,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,B60T7/12; B64D17/80; B64D45/00; G05D1/08; G05D1/10,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202010485073.X,识别或检测障碍物的设备和方法,2015,B60T7/12,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,B60T7/12; B64D17/80; B64D45/00; G05D1/08,0,无跨主体合作,否,914403007954257495
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202010361659.5,适于限飞区域的飞行控制的方法以及设备,2015,G05D1/10,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/10; G01C21/00; G01S19/42,0,无跨主体合作,否,914403007954257495
914403000589938852,深圳市大疆灵眸科技有限公司,深圳市大疆灵眸科技有限公司,CN202010048217.5,影像处理方法、装置与可移动设备、无人机遥控器及系统,2016,G06K9/32,深圳市大疆灵眸科技有限公司,深圳市大疆灵眸科技有限公司,深圳市大疆灵眸科技有限公司,信用代码直连,1.0,否,,深圳市大疆灵眸科技有限公司,914403000589938852,发明申请,深圳,G06K9/32; H04N5/268; G06T1/20,0,无跨主体合作,否,914403000589938852
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN201780092868.0,通过飞行器的基于神经网络的图像目标跟踪,2017,G05B13/04,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05B13/04; G06N3/02,0,无跨主体合作,否,914403007954257495
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202411413992.0,智能督查系统和方法,2024,G06V20/17,广东电网有限责任公司; 广东电网有限责任公司揭阳供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司揭阳供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06V20/17; G06V10/80; G06V10/94,0,无跨主体合作,是,91440000730486030B; 91445200190412515J
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202411502183.7,被巡视点的确定方法、装置及被巡视对象的属性数据优化方法,2024,G06T7/70,广东电网有限责任公司,广东电网有限责任公司,广东电网有限责任公司,信用代码直连,1.0,否,,广东电网有限责任公司,91440000730486030B,发明申请,广州,G06T7/70; G06T7/66; H04N23/67,0,无跨主体合作,否,91440000730486030B
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202310788566.4,航线规划方法、装置、电子设备及存储介质,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G01C21/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202411333746.4,全场景自适应飞行方法、装置、设备及存储介质,2024,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440101734916755P,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,CN202411437709.8,一种无人机自动驾驶辅助识别方法及其相关装置,2024,G06V20/17,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,广东电网有限责任公司广州供电局,信用代码直连,1.0,否,,广东电网有限责任公司广州供电局,91440101734916755P,发明申请,广州,G06V20/17; G06T7/254; G06T7/73; G06V10/94; G06V10/88,0,无跨主体合作,否,91440101734916755P
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202411366282.7,无人机作业方法、无人机及存储介质,2024,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D1/229; G01C21/20; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202411386029.8,飞行信息规划方法、装置、无人机及可读存储介质,2024,G05D1/495,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/495; G05D1/46; G05D101/10; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202310834167.7,抛秧控制方法、装置、设备和介质,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; A01C11/00; B64U10/14; G05D1/49; B64U101/40; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202310836879.2,无人机起飞控制方法、无人机降落控制方法及相关设备,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; A01C11/00; B64U20/30; B64U10/14; G05D1/49; B64U101/40; G05D101/10; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202310836943.7,抛秧作业方法、装置、电子设备及可读存储介质,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D1/49; B64U10/14; A01C11/00; B64U101/40; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202310837197.3,无人机控制方法及装置、抛秧系统和可读存储介质,2023,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D1/49; A01C11/02; B64D1/02; B64D1/12,0,无跨主体合作,否,91440106593721849Y
91440101MA59P95W94,广州中科云图智能科技有限公司,广州中科云图智能科技有限公司,CN202411362444.X,无人机降落方法、系统及电子设备,2024,G05D1/654,广州中科云图智能科技有限公司,广州中科云图智能科技有限公司,广州中科云图智能科技有限公司,信用代码直连,1.0,否,,广州中科云图智能科技有限公司,91440101MA59P95W94,发明申请,广州,G05D1/654; G05D109/20,0,无跨主体合作,否,91440101MA59P95W94
91440300319512147W,深圳市喜悦智慧数据有限公司,深圳市喜悦智慧数据有限公司,CN202411823516.6,基于多模态监测的低空飞行器全景侦测方法及系统,2024,G06V20/17,深圳市喜悦智慧数据有限公司,深圳市喜悦智慧数据有限公司,深圳市喜悦智慧数据有限公司,信用代码直连,1.0,否,,深圳市喜悦智慧数据有限公司,91440300319512147W,发明申请,深圳,G06V20/17; G06N5/04; G06V10/75; G06V10/774; G06V10/80; G06V10/82,0,无跨主体合作,否,91440300319512147W
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411835379.8,用于飞行器的低空交通控制方法及系统,2024,G08G5/80,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G08G5/80; G06N3/092; H04W84/06; G08G5/50,0,无跨主体合作,否,91440300671877217N
91440000730486030B,广东电网有限责任公司,广东电网有限责任公司,CN202411344937.0,无人机的通信方法和装置、存储介质及电子设备,2024,H04W12/108,广东电网有限责任公司; 广东电网有限责任公司湛江供电局,广东电网有限责任公司,广东电网有限责任公司; 广东电网有限责任公司湛江供电局,名称精确匹配,0.95,是,多申请人；名称匹配建议复核；主导申请人与当前权利人不一致,广东电网有限责任公司,91440000730486030B,发明申请,广州,H04W12/108; G06F18/241; G06N3/045; G06N3/092; H04W12/67; H04W12/00; H04W4/40,0,无跨主体合作,是,91440000730486030B; 91440803194383571C
914404000684993620,珠海市双捷科技有限公司,珠海市双捷科技有限公司,CN202410315084.1,一种无人机跟随系统、方法及存储介质,2024,G05D1/46,珠海市双捷科技有限公司,珠海市双捷科技有限公司,珠海市双捷科技有限公司,信用代码直连,1.0,否,,珠海市双捷科技有限公司,914404000684993620,发明申请,珠海,G05D1/46; G05D1/43; G05D1/242; G05D1/243; G05D1/65; G05D109/20; G05D109/10,0,无跨主体合作,否,914404000684993620
914403007954257495,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,CN202111308414.7,无人机的起飞检测方法、装置、无人机及存储介质,2021,G05D1/43,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,深圳市大疆创新科技有限公司,信用代码直连,1.0,否,,深圳市大疆创新科技有限公司,914403007954257495,发明申请,深圳,G05D1/43; G05D1/46,0,无跨主体合作,否,914403007954257495
91440116MA59AB9P0B,亿航智能设备有限公司,亿航智能设备有限公司,CN202211028307.3,一种飞行器编队灯光表演控制方法、电子装置及存储介质,2022,H04Q9/00,亿航智能设备(广州)有限公司,亿航智能设备(广州)有限公司,亿航智能设备(广州)有限公司,信用代码直连,1.0,否,,亿航智能设备有限公司,91440116MA59AB9P0B,发明申请,广州,H04Q9/00; G08C17/02; H05B47/16; H05B47/165; H05B47/19; G05D1/46; G05D1/695,0,无跨主体合作,否,91440116MA59AB9P0B
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411594931.9,一种交通行业无人机未来交通量与能源消耗预测方法,2024,G06V20/54,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G06V20/54; G06V20/17; G06V10/764,0,无跨主体合作,否,91440300671877217N
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202210179830.X,一种无人机降落场选取方法、装置、系统及可读存储介质,2022,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; G05D109/20,0,无跨主体合作,否,91440106593721849Y
91440106593721849Y,广州极飞科技股份有限公司,广州极飞科技股份有限公司,CN202011451540.3,负载控制装置、无人机、无人机控制系统及负载控制方法,2020,G05D1/46,广州极飞科技股份有限公司,广州极飞科技股份有限公司,广州极飞科技股份有限公司,信用代码直连,1.0,否,,广州极飞科技股份有限公司,91440106593721849Y,发明申请,广州,G05D1/46; A01M7/00; A01M21/04; B64D1/16; B64D1/18,0,无跨主体合作,否,91440106593721849Y
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411595000.0,一种基于无人机的危化品车辆高效识别与安全预警方法,2024,G06V20/54,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G06V20/54; G06V10/764; G06V10/774; G06V10/40; G06V20/17; G06N3/0464; G06N3/08,0,无跨主体合作,否,91440300671877217N
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411594925.3,一种基于无人机和车辆行驶状态的交通拥堵预测方法,2024,G08G1/017,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G08G1/017; G08G1/052; G08G1/056; G06V20/54; G06V10/82; G06V10/80; G06V10/774; G06N3/0464; G06N3/048; G06N3/092,0,无跨主体合作,否,91440300671877217N
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411594981.7,一种基于无人机采集图像的桥梁主梁露筋成因分析方法,2024,G06V20/17,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G06V20/17; G06V10/764; G06V10/774; G06N3/04; G06N3/084; G06N3/06,0,无跨主体合作,否,91440300671877217N
91440300671877217N,深城交科技集团股份有限公司,深城交科技集团股份有限公司,CN202411594889.0,基于无人机和数据融合的复杂场景交通网络拥堵识别方法,2024,G06V20/54,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,信用代码直连,1.0,否,,深城交科技集团股份有限公司,91440300671877217N,发明申请,深圳,G06V20/54; G06V10/774; G06V10/40; G06V10/75; G06V10/80; G06N3/0464,0,无跨主体合作,否,91440300671877217N
